"(0, 1)",0.9822227657016447,0.9828537719258692,0.9934200085651044,0.9758370911246491
"(0, 14)",0.9632501551450978,0.9685320574420218,0.975820222641558,0.9749556187871178
"(1, 2)",0.9106589299566034,0.9148470642223134,0.901421626828522,0.9137704354680585
"(2, 3)",0.9331424928041478,0.9334422170533119,0.9277433841166962,0.9241913657492828
"(3, 4)",0.9374520380714844,0.9302267464454361,0.9216096997599288,0.925176014831379
"(4, 5)",0.9099048645373573,0.9479998831826313,0.9301311101952375,0.9190512489516189
"(4, 15)",0.5338808144192445,0.5598825888037258,0.558042671677001,0.5621964101239565
"(5, 6)",0.967832463915854,0.9709697764494416,0.9636303153193136,0.9813476521323223
"(6, 7)",0.9383765524404515,0.9582667544386465,0.9481852237820817,0.9436271009147564
"(7, 8)",0.9040872887116153,0.9151492304574519,0.9060033316951345,0.8980769375647019
"(8, 9)",0.921765810743365,0.9058641269629739,0.9165506254602189,0.9205352079015363
"(8, 16)",0.893796686139418,0.8724367668935723,0.8873742451087979,0.873409617067224
"(9, 10)",0.9405312841090182,0.9278140067216885,0.9372316926374624,0.9256747331838361
"(10, 11)",0.9333269555150356,0.9315450693916043,0.9259505151530668,0.9263212882064469
"(11, 12)",0.9188999016083248,0.920633664075144,0.9196853693385638,0.9239984754924185
"(12, 13)",0.9254703417008328,0.9471248793316253,0.9399077428519768,0.9365749818452357
"(12, 17)",0.9293273155215515,0.9098722276556533,0.9179442765788283,0.9191889720312816
"(14, 18)",0.9760342873243981,0.9807350086098574,0.9784479116801993,0.9755888747269167
"(15, 22)",0.7553894606989032,0.7491865680679255,0.7511473998377862,0.7519277919349836
"(16, 26)",0.874223868619037,0.872677089863582,0.8642156809972659,0.8565501492428438
"(17, 30)",0.8958664970022073,0.887480209989749,0.8899008390573675,0.8920174250030177
"(18, 19)",0.8352214294877095,0.823253987081045,0.7958410485191731,0.822085891834133
"(19, 20)",0.8047490662557368,0.8034458746563241,0.8170233502912869,0.8038975030542824
"(20, 21)",0.7910047955882208,0.7446797094437531,0.7356086859755937,0.8358983077035522
"(20, 33)",0.8711859717459008,0.8037031387190622,0.8350717261006206,0.7962330084598164
"(21, 22)",0.6848715513556841,0.7878710842270191,0.6215308823294432,0.5632464048234175
"(22, 23)",0.9302099696145479,0.9238032539125505,0.923689424212477,0.9338100224985181
"(23, 24)",0.768981777188476,0.7825848554808029,0.7591106672364849,0.7849404887147573
"(24, 25)",0.9580788957361136,0.9665127813277186,0.9694475374972759,0.9621150619016169
"(24, 34)",0.9349446512803867,0.9358144338777408,0.9420874882020757,0.9385989620102275
"(25, 26)",0.8958866129905041,0.9132534002000555,0.9043395907703649,0.9085901699052727
"(26, 27)",0.9021827362773611,0.9043584682470092,0.9032765536957938,0.9070863235411732
"(27, 28)",0.935421480043094,0.9318877537057143,0.9336500323664605,0.9232910801615621
"(28, 29)",0.92933887129538,0.923237261880557,0.9240968719395257,0.9254655119492006
"(28, 35)",0.9218588330449805,0.9195754333572835,0.9254711116625142,0.9229122859818657
"(29, 30)",0.9047182052429683,0.9111541486106883,0.8963373106275393,0.9040512731267316
"(30, 31)",0.8528978662022427,0.8324356047599065,0.8419480077935938,0.8400420055426803
"(31, 32)",0.8519018229475497,0.8540274285610312,0.8535438013300201,0.839071001569555
"(32, 36)",0.8492274393526574,0.8463037546605732,0.8369256492972421,0.8422502673553753
"(33, 39)",0.8210301669448128,0.726614848443281,0.7972323750094605,0.739876455290719
"(34, 43)",0.9143200112254924,0.9337302641043173,0.9299710052375628,0.9173354637230154
"(35, 47)",0.9418900891073719,0.9400801105724069,0.9402701260409101,0.9460879572173131
"(36, 51)",0.7861222424677593,0.7867682752451816,0.7752835341905394,0.7875555645263627
"(37, 38)",0.945533869980809,0.9496345844703048,0.9489392821863066,0.9371844473803919
"(37, 52)",0.9280816803587861,0.9295169869476112,0.9276671093665103,0.9234634751190298
"(38, 39)",0.9109874986058694,0.914310863967272,0.9116823750947665,0.9078191531301619
"(39, 40)",0.9273710874574347,0.9235918516865254,0.9311053699698226,0.9309174403892566
"(40, 41)",0.9101257014476596,0.896181960449887,0.8898469570624384,0.9088574142528016
"(41, 42)",0.9028475301830142,0.9076380915936143,0.8984646398933875,0.9141320352345618
"(41, 53)",0.8566548000667639,0.8677353413154781,0.8641998950280347,0.866290113019239
"(42, 43)",0.9257724724284722,0.9267395708683484,0.926130676089815,0.9273898211896989
"(43, 44)",0.9510922526999316,0.9570383519389871,0.9646566570626854,0.9621416516841933
"(44, 45)",0.9690610167001956,0.9763530075947934,0.9732147642486471,0.9752695772846492
"(45, 46)",0.9622981838685428,0.9630533768741099,0.9616124916838598,0.9659582002499182
"(45, 54)",0.8520462782720613,0.8658583266311142,0.8606869410667186,0.8660092745838728
"(46, 47)",0.946076675257989,0.956775137886143,0.9510013709365721,0.9526847744048195
"(47, 48)",0.9560245047336442,0.9544513966822885,0.9571076388019387,0.956907267286917
"(48, 49)",0.9102775206624888,0.9172237512148631,0.9139715986166828,0.9140651635781283
"(49, 50)",0.8876357028128077,0.9091062685666139,0.8983978235906366,0.8949528581762727
"(49, 55)",0.7916324052097643,0.7932239382275506,0.812274117829936,0.7960356602224135
"(50, 51)",0.8120659859606225,0.8110406214715644,0.8090266365668024,0.8126530994001967
"(52, 56)",0.9323383762134632,0.9292651746054723,0.9344382745125671,0.9319242188229059
"(53, 60)",0.9389872326898776,0.9457078907304383,0.927062673354626,0.9497738121749109
"(54, 64)",0.8388883035379433,0.8356435523122436,0.8456035286616932,0.8353241757707798
"(55, 68)",0.7268098033349558,0.7376129780043852,0.7337688245125695,0.7304489106851116
"(56, 57)",0.9237195302161585,0.9115633705706326,0.9138088140352598,0.9269295380960775
"(57, 58)",0.967239412225566,0.9653075577847001,0.9704632291851439,0.9691805367785855
"(58, 59)",0.9623713812587416,0.9543586472091172,0.9629461133373527,0.9749486306295141
"(58, 71)",0.9226504008224841,0.9079486860278716,0.8963508887594666,0.9018889236005101
"(59, 60)",0.9050829067429552,0.9064940003415026,0.9057210382192266,0.9170781988687442
"(60, 61)",0.9168996612803743,0.9184874688489211,0.8935791625653178,0.9132670318467265
"(61, 62)",0.9512108428841718,0.9404016481398165,0.9468415833717029,0.9494759919752116
"(62, 63)",0.7803509386430556,0.7642191686431076,0.7804207837740992,0.7820818311351444
"(62, 72)",0.9312426088495415,0.9267673938450859,0.9284005116452108,0.935162976652503
"(63, 64)",0.7078235373194891,0.7396235406080591,0.7307927922887199,0.7227342086735048
"(64, 65)",0.8322183364030606,0.835245678256277,0.8312722844820672,0.8433079364307464
"(65, 66)",0.8645673116351893,0.8583404855149621,0.850078164057476,0.859319376520871
"(66, 67)",0.9401361121573508,0.937987018543166,0.9256359981427832,0.9299845670866915
"(66, 73)",0.9242368403294435,0.9264579107015972,0.9261124026191321,0.9146358690936118
"(67, 68)",0.7932336678380404,0.7978321360518683,0.802138217943732,0.7988871387805134
"(68, 69)",0.7625648228164731,0.776759280309104,0.7660474849090307,0.7883518162682999
"(69, 70)",0.9152011319159074,0.9185650368843077,0.9203433653322464,0.9157351305724875
"(70, 74)",0.9623069883948889,0.9582748322646745,0.9629103622254629,0.9700676226986296
"(71, 77)",0.90058883800304,0.9087618702553676,0.9238430806155152,0.9179096294188118
"(72, 81)",0.875668479480599,0.8831137989377209,0.8827782446743877,0.8806134719548867
"(73, 85)",0.9513612541706423,0.9431059332955798,0.9460809715584985,0.9443999244332685
"(74, 89)",0.9598144815856318,0.9602413368895633,0.9595265939862458,0.9568324183662582
"(75, 76)",0.9431534627363234,0.9602594971245616,0.9288382845871361,0.9200815254478476
"(75, 90)",0.8952093872592072,0.8883673018037584,0.9042256284367836,0.8997893916295143
"(76, 77)",0.9736205751703569,0.9799548423324148,0.9794550991343202,0.9823318622669969
"(77, 78)",0.9325571417482637,0.9426564837809358,0.9175490575665072,0.9224122713993714
"(78, 79)",0.9642747874092722,0.9647782425928307,0.9565582825978449,0.9640267912042763
"(79, 80)",0.8741219432146385,0.8899821083009597,0.8920570050645831,0.8865749313923106
"(79, 91)",0.9537203657083508,0.9527892448590978,0.9582618486251813,0.9378495921188011
"(80, 81)",0.8996696758738403,0.8989520428448324,0.9049984714449547,0.8985585796102075
"(81, 82)",0.952218814348368,0.9598355426260127,0.958919923685956,0.9607001372321424
"(82, 83)",0.9579809985855056,0.9548940518416187,0.9457892176952516,0.940919616969452
"(83, 84)",0.9147303276202268,0.91338541625819,0.9123668441438133,0.9287877478359593
"(83, 92)",0.9118235550752618,0.9297760087090436,0.9285294329187866,0.9207895329614769
"(84, 85)",0.9718431092517616,0.9596331440979999,0.9737844169391219,0.9725076804302923
"(85, 86)",0.9429281207712702,0.9352969232009097,0.9401734869089132,0.9385100727011417
"(86, 87)",0.9308863908981381,0.9326218117687887,0.9337072599117513,0.9294268814145445
"(87, 88)",0.9311391234343033,0.923980507514841,0.933277543629288,0.9402574975794947
"(87, 93)",0.8816635324382708,0.8819983636621308,0.8904491769867804,0.8841818640274071
"(88, 89)",0.9501794968349807,0.9543913478926627,0.9689252565014018,0.9390278292673108
"(90, 94)",0.9820993927710104,0.9744131148650927,0.986153710469134,0.9823450630634077
"(91, 98)",0.9633647492765047,0.9559063492401588,0.9529389733027206,0.9568725634612081
"(92, 102)",0.9877794517258351,0.9748734763547826,0.9811711983880496,0.9826482984792533
"(93, 106)",0.9695249110558161,0.9598165863642345,0.9618931544796872,0.9699839293746713
"(94, 95)",0.9813403067147441,0.9882179977173812,0.9816392186899412,0.9818218185312022
"(95, 96)",0.9558688231112442,0.9366619707604563,0.9355382914338062,0.9339217768181229
"(96, 97)",0.9347417938413528,0.9229451351561825,0.9196708511696254,0.9235330035025237
"(96, 109)",0.9009861426987436,0.8948014517469963,0.8925432977227103,0.9011061801465893
"(97, 98)",0.9853079464957419,0.9780329142850858,0.9733500310197148,0.9683612967210748
"(98, 99)",0.9348643015528199,0.951176867439069,0.937505837969287,0.9391362883767979
"(99, 100)",0.9526168269644283,0.963517907961424,0.9643353063801909,0.9528836401531534
"(100, 101)",0.9719959101097372,0.9756307745111791,0.9743031474983862,0.9725650748916113
"(100, 110)",0.9154993894608622,0.9112789313092547,0.910658222545352,0.9261321974308702
"(101, 102)",0.9476639701833096,0.9444289798761063,0.945432179184654,0.9321035243024874
"(102, 103)",0.9399121834218304,0.9408252483110197,0.9430849871805282,0.9455999732350121
"(103, 104)",0.9753243917369309,0.9771352087462803,0.9774735389613503,0.9787892048127553
"(104, 105)",0.8998644210143274,0.8954519859689488,0.8954133534546472,0.8980189739991548
"(104, 111)",0.9295674751445053,0.9420211214952058,0.936676573048933,0.936003466632114
"(105, 106)",0.9478114950835008,0.9522607915750774,0.957490572324252,0.9605751332353348
"(106, 107)",0.9724799191019056,0.9711703238455276,0.9589944254748308,0.9576889102632198
"(107, 108)",0.9474757282588229,0.9216415492838441,0.9327474763804279,0.9278163233928012
"(108, 112)",0.9734828615090654,0.9789250977349551,0.974343077644364,0.9787699186906029
"(109, 114)",0.9503754647644929,0.9464579215842727,0.9609887134276014,0.9616411281597563
"(110, 118)",0.9407335950203537,0.9406960264796598,0.9424839325893362,0.9385726939933947
"(111, 122)",0.9123169829594691,0.9022853450963841,0.9131685145853736,0.9083572675299875
"(112, 126)",0.9615697547025466,0.954721160559191,0.949910608910824,0.9602479655079332
"(113, 114)",0.9517481461763074,0.9436457655101815,0.9578330220306603,0.9494012366869555
"(114, 115)",0.8988353510689905,0.9080010021868115,0.9146188757177109,0.9087637353988084
"(115, 116)",0.9565413859599008,0.9571088024556091,0.9592993514149317,0.9551402639119416
"(116, 117)",0.9179781993787827,0.9327733977905153,0.9343390435393708,0.9223329904670035
"(117, 118)",0.9204338696756926,0.9245445889489159,0.9203050490024748,0.9155832913693017
"(118, 119)",0.9362836000981363,0.9382770837250796,0.9431162746615014,0.9412411169746622
"(119, 120)",0.9125178678266708,0.9119683205648865,0.9179795655283192,0.9115467206345957
"(120, 121)",0.9482959427625989,0.9467231479920952,0.9513159529148612,0.9394666048585149
"(121, 122)",0.9136681802386679,0.9057751949634044,0.9173306619293584,0.9115768470175383
"(122, 123)",0.8015540321364225,0.7656612969422663,0.7933774134377902,0.809960491354669
"(123, 124)",0.7672941696721832,0.7705237019928719,0.7785409894028561,0.7672418178104317
"(124, 125)",0.862368323060327,0.8633315032954486,0.8437806252858651,0.867206562264107
"(125, 126)",0.9401019981819305,0.9457926221298099,0.9483135606851084,0.939913145042947
